,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
24753,1651 5th St,"Lodging,Hotels,Bed & Breakfast & Inns,Corporate Lodging",Harvey,US,29.889694,-90.0578,Hamton Inn New Orleans Westbank,70058,LA,,2016-06-13T15:21:33Z,,,0.0,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,,,write a review,
28550,1745 S E Marshall St,Hotels,Boone,US,42.035281,-93.876328,Baymont Inn and Suites Boone,50036,IA,2015-05-12T00:00:00Z,2016-10-31T21:06:52Z,,,3.0,"was last night of our 20 day honeymoon and many hotels. The room was very nice and price good. However, the attitude of front desk and breakfast area staff in the morning was horrible and rude. Front desk lady working morning of 5/13/15, took notice when I reminded her that I intended to fill out a review when I got home",good vs. bad,Bixby,Blake,OK
6016,3 5920 Kuhio Hwy,Hotels,Kapaa,US,22.042716,-159.33808,Hilton Garden Inn Kauai Wailua Bay,96746,HI,2016-06-01T00:00:00Z,2017-03-31T18:32:19Z,,,2.0,"I chose this hotel because it was a Hilton. I expected that the Jacuzzi would be hot (or at least warm), I could easily get coffee cream brought to my room and that there would be a pleasant atmosphere. But sadly this was not true. Room was clean but that was about it.",Did not live up to the Hilton name,Honolulu,Kaci,HI
6766,4691 Castleton Way,Hotels,Castle Rock,US,39.408528999999994,-104.866775,Days Inn & Suites Castle Rock,80104,CO,2016-05-31T00:00:00Z,2016-11-03T23:29:25Z,,,3.0,The hotel was good!!!,Good,,Angelica,
27744,4934 N W Loop 410,Hotels,San Antonio,US,29.487838,-98.583884,Fiesta Inn and Suites,78229,TX,2014-05-20T00:00:00Z,2016-11-06T21:15:05Z,,,1.0,"Hotel was just filthy. It was in a great location, but so gross. I had reservations for 2 nights and left a day early. So dirty that I could not stand to sleep there.",Very Disappointed,,Hannah,san Antonio tx
6052,4068 Stansell Ct,"Hotels,Hotel",Memphis,US,35.03565,-89.79881,Holiday Inn Express Hotel and Suites Memphis Southwind,38125,Mphs,2012-03-12T00:00:00Z,2016-11-16T03:54:43Z,,,5.0,"if you have any problems, talk to claudette! she understands guest service and wants your stay to be the best!",Close to my destination.,,Snow Aeris,
26021,11900 N W Plaza Cir,Hotels,Kansas City,US,39.309014000000005,-94.6826,Super 8 Kansas City Airport,64153,MO,2016-10-11T00:00:00Z,2016-11-16T04:02:09Z,,,4.0,Easy check in and clean room.,Clean and hospitable.,,A Traveler,
31159,3940 Centerview Dr,"Hotels,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Lodging,Tourist Hotels",Chantilly,US,38.89765,-77.43159,Wingate By Wyndham Chantilly / Dulles Airport,20151,VA,2016-04-26T00:00:00Z,2016-11-02T21:57:45Z,,,5.0,It was great Thanks,Great stay,,A Traveler,
34471,425 Ocean Dr,Hotels,Miami Beach,US,25.77385,-80.132075,The Savoy Hotel,33139,Venetian Islands,2016-02-20T00:00:00Z,2016-11-02T00:43:13Z,,,5.0,"Another nice stay at the Savoy. Great staff, quiet, relaxing atmosphere, steps from the beach or from everything in SoBe. Breakfast on the pool deck is a real treat. Only issue is that the ventilation system is out of date. It works well, but only for AC or heat it would be nice just to be able to turn on the fan.",One of the better places to say in SoBe,,A Traveler,
30163,602 E 4th St,"Travel and Tourism,Hotels,Lodging,Hotel,Motels,Swimming Pools,Hotels & Motels",North Platte,US,41.13524203,-100.75665670000001,Americas Best Value Inn,69101,NE,2016-06-27T00:00:00Z,2015-11-06T12:00:33Z,,,4.0,"We stayed here for the night on our way home from Montana. It is definitely not a fancy hotel, but it was clean and the bed was comfortable. The price was great and the room was all we needed for a quick restful night of sleep.",Clean and Affordable,Grand Rapids,holmeskj,MI
35232,250 Msgr O'brien Hwy,"Hotels,hotel",Cambridge,US,42.373389,-71.081492,Holiday Inn Express Hotel and Suites Cambridge,2141,MA,2015-06-02T00:00:00Z,2016-10-29T19:04:25Z,,,4.0,"I stayed for five nights at this hotel while visiting Boston. Hotel was a walk from local transport but cannot say anything bad about the hotel itself. The room was huge and clean. The staff were friendly and helpful. The breakfast was ok, this was a plus and saved me having to look for somewhere to eat in the morning.",Good Location,General Santos,Nath7396,CT
13585,19 Sombrero Blvd,Hotels,Marathon,US,24.711823000000003,-81.08055,Sombrero Resort and Marina,33050,Grassy Key,2016-08-29T00:00:00Z,2016-11-05T19:13:20Z,,,1.0,The hotel was very bad,Worst hotel experience of my life,Manahawkin,A Traveler,NJ
4719,8040 Oliver Rd,"Hotel,Hotels",Erie,US,42.046699,-80.08042900000001,Solstice,16509,PA,2016-08-27T00:00:00Z,2016-11-09T19:08:18Z,,,1.0,Wifi did not work. Breakfast was really bad. Gym and laundry were out of order. Neighborhood was a congested highway exit.,Avoid this one,Ohio,Leo,IN
3046,2759 Mcdonald Rd,"Extended Stay,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Beach Hotels,Lodging,Weekend Getaway Hotels,Tourist Hotels",Tyler,US,32.322578,-95.265008,Staybridge Suites Tyler University Area,75701-6029,TX,2015-12-28T00:00:00Z,2016-10-18T03:24:43Z,,,4.0,"Stayed here a few weeks ago on a 2 day business trip, of course it had ups and downs. The room was defintely nicer than I expected. Loved the fire pit outside and it was a nice view from the room. Staff was very helpful and nice. My only complaint (which was by no fault of anyone) we were put... More",2 Night Stay,Arkansas,John H,TX
24614,3320 Mesa Rd,"Golf Courses - Private,Hotels,Resorts",Colorado Springs,US,38.88037,-104.8682,Garden of The Gods Club & Resort,80904-1036,CO,2016-01-29T00:00:00Z,2016-10-28T20:29:21Z,,,5.0,Complimentary upgrade from 2 double beds to junior suite was amazing. Everything about this hotel is awesome. I highly recommend!,Perfect,Colombo,A Traveler,AR
3332,4171 Boatways Rd,"Hotels & Motels,Family-Friendly Hotels,Budget Hotels,Lodging,Business Hotels",Fort Myers,US,26.683669000000002,-81.79628100000001,Comfort Inn,33905,FL,2013-02-01T00:00:00Z,2016-09-08T05:39:03Z,,,,WiFi is really dodgy. Place is kind of run down but seems clean. Towels and bed linens are worn out.  I won't stay here again.,,,Tom Knesel,
14465,George Washington Avenue 500,Hotels,New York,US,18.457572,-69.910046,Hilton Santo Domingo,10104,NY,2015-02-16T00:00:00Z,2016-11-16T03:54:53Z,,,5.0,Good hotel for business trips,Second time staying here,,Luisa,
10700,4021 Union Deposit Rd,Hotels,Harrisburg,US,40.277722999999995,-76.82110300000001,Holiday Inn Express - Harrisburg East,17109,PA,2015-03-04T00:00:00Z,2016-10-28T18:29:02Z,,,3.0,Hotel could use some renovation.- staff was very friendly and accommodating - breakfast was very good,Mar-15,Washington DC,Dave,NY
801,375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-10-12T00:00:00Z,2016-02-01T17:29:23Z,,,4.0,"good location close to the highway, quiet rooms but small bathrooms,comfortable beds with luxury linens, friendly staff throughout and good food at the restaurant, make sure you try the prime rib...it was excellent...great value and a nice place to stay, pet friendly also",great stay,sunapee,Andrew L,MA
19614,136 Emeryville Dr,Hotels,Cranberry Twp,US,40.67519,-80.10058000000001,Hyatt Place Pittsburgh Cranberry,16066,PA,2016-08-03T00:00:00Z,2016-07-31T20:15:14Z,,,5.0,Had a great stay...,Great location right off the Turnpike!,,Richard,
23455,323 Route 52 (kennett Pike),Hotels,Mendenhall,US,39.85972,-75.64614,Inn At Mendenhall,19357,PA,2016-10-24T00:00:00Z,2016-10-28T20:25:13Z,,,5.0,"Chose this hotel for a visit to Longwood Gardens. This hotel appears to be an older hotel that has been nicely refurbished and modernized. All bathroom fixtures were relatively new and worked as they should. The bed was very comfortable, and the room included a desk, an easy chair, a luggage rack, a nice closet, an ironing board and iron, an in-room coffee maker and a hair dryer. The free breakfast buffet had a nice variety of egg dishes, waffles, pancakes, breads and muffins for toasting, hot and cold cereals, fruit, yogurt, juices, coffee and tea. A restaurant is available on the premises and many other restaurants are within a 20 - 30 minute drive.",A very good hotel near Longwood Gardens,,A Traveler,
25357,4420 Cleburne Blvd,Hotels,Dublin,US,37.072559999999996,-80.69685,Hampton Inn Dublin,24084,VA,2013-08-25T00:00:00Z,2016-11-11T17:16:59Z,,,4.0,I have stayed at this Hampton Inn before because it is relatively easy on and off I-81. The property is starting to show wear and tear in the rooms.,Showing Wear,Virginia Beach,A Traveler,VA
32334,40 Berkeley St,"Hotels,Hostel",Boston,US,42.346133,-71.07103199999999,40 Berkeley Hostel,2116,MA,2015-06-29T00:00:00Z,2016-11-17T15:08:40Z,,,4.0,My son and I stayed for 2 days. Very basic but it was good enough for us. We just slept and shower it was good enough. Great location walking distance to everything close enough to the T . ( Subway). Only one thing there was the lobby / coffee station was not very clean.,Dorm-Style rooms,,lastenia b,
15656,5200 Fashion Square Blvd,Hotels,Saginaw,US,43.48418,-83.96907,Fairfield Inn Saginaw,48604,MI,2014-10-05T00:00:00Z,2016-11-10T19:30:31Z,,,4.0,"convenient to our business travels and accomodating, staff went out of their way to give directions around hwy construction","Nice facility near I-75, quiet and accomodating",,Rob,
28163,6448 Muirfield Dr,"Hotels,Lodging,Hotels and Motels",Rapid City,US,44.018333,-103.305374,Koehne Dexter Terrie,57702,Hisega,,2016-02-16T03:42:56Z,,,0.0,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,,xxxxxxxxxxxxxx,
31167,3940 Centerview Dr,"Hotels,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Lodging,Tourist Hotels",Chantilly,US,38.89765,-77.43159,Wingate By Wyndham Chantilly / Dulles Airport,20151,VA,2015-09-03T00:00:00Z,2016-11-02T21:57:45Z,,,5.0,"Our experience here was very good. Free parking, free wi-fi, and especially the free, nutritious breakfast came very handy in the mornings, saving us a lot of time.","Affordable hotel close to Washington, D.C.",,Yahn,
27646,4934 N W Loop 410,Hotels,San Antonio,US,29.487838,-98.583884,Fiesta Inn and Suites,78229,TX,2016-08-29T00:00:00Z,2016-11-06T21:15:05Z,,,1.0,"This hotel is definitely the worst hotel ever!!  the room smell was awful, bathroom was disgusting,  vanity faucet was loose, roaches crawling all over, shower/tub was super filthy,  we did not take a shower that nite, we went to walmart and bought the biggest thickest towels they had and put them on the bed to lay down on cause with all the roaches crawling around , we figured the bedspread was dirty.  didnt sleep all nite cause roaches were even crawling on the bed. we had bought some snacks but couldn't eat in there.   Got up early, turned in our key and went to McDonalds to wash up and eat breakfast. Worst experience i have had with a hotel!!!  I regret Not  remembering to take pictures of the room to share with others.",Worst hotel ever! roaches all over disgusting bath,,A verified traveler,Virginia
31253,1606 Central Ave,Hotels,Albany,US,42.718398,-73.833766,Days Inn and Suites Albany,12205,Colonie Center,2015-11-25T00:00:00Z,2016-11-02T22:31:19Z,,,1.0,I should have known the rooms would have been DISGUSTING by the smell of the lobby!! Serious mold and mildew smell... lobby employee was bickering on the phone with who I guessed to be a displeased customer..so we had to wait to check in and heard the whole conversation. The room was less than adequate.. in fact we stayed less than 3 hours! The shower was disgusting!! Cobwebs throughout the room and bathroom.. toilet didnt flush! No water pressure! The bedding and walls had stains all over them!!! Had they not had my credit card on file I would have requested my back but was fearful they would charge expenses to my card illegally!!! TERRIBLE HOTEL!!,DIRTY,NJ,A Traveler,NY
25221,7865 Perry Hwy,"Hotels,Hotels & Motels,Hotel",Erie,US,42.071304,-80.03911,Red Roof Inn Erie,16509-6642,PA,2016-10-25T00:00:00Z,2016-10-27T18:09:11Z,,,4.0,Good location easy to find right off route 90. The only down fall is the road noise from route 90.,Erie Waldemeer Trip,Westerville,A Traveler,OH
20209,Quartier Les Bruyeres Les Menuires,Hotels,Lebanon,US,45.313678,6.540197,H��tel Les Bruy��res,73440,OK,2015-02-08T00:00:00Z,2016-11-10T17:55:18Z,,,5.0,The hotel and area was fabulous - brilliant for all levels of skiing - straight from hotel into the slopes . Would definitely recommend a stay here .,Fabulous hotel and resort,,Michelle,
5146,480 King St,"Hotels,Hotel",Alexandria,US,38.80474,-77.04455,"The Alexandrian, Autograph Collection",22314,VA,2012-10-15T00:00:00Z,2017-04-20T01:34:00Z,,,4.0,"I thought the room rates were a little pricy for the amenities offered. The room did not include a microvave, which would have been useful.",Another great Monaco in a great location.,,A verified traveler,Utah
11335,Predio Paraiso Escondido S/n,Hotels,Virginia Beach,US,22.875315,-109.93068799999999,Pueblo Bonito Sunset Beach Resort & Spa - All Inclusive,23450,VA,2016-08-08T00:00:00Z,2016-10-30T19:05:40Z,,,4.0,Overall the experience was pleasant and relaxing. The food was good. 99 of the staff were friendly and helpful. The services at the spa were dreamy. The front desk staff were lackluster in customer service at check in and check out. The room we booked was unavailable and they initially downgraded us (family of 4 with 3 people 6 feet tall and over) and added roll away beds. But after a stern discussion the next day we got much better accommodations. Timeshare sales people were pushy for the first 3 days but then backed off. Pools were nice. View was amazing. Waking and falling asleep to the lapping of the ocean - priceless.,Relaxing Resort close to the beach,,H,
8632,2625 Constitution Dr,Hotels,Livermore,US,37.701428,-121.814181,Comfort Inn Livermore,94551,CA,2014-01-12T00:00:00Z,2016-10-31T21:22:50Z,,,4.0,Ok,Ok,Topeka,Humberto,KS
33816,460 Waterbury Ct,Hotels,Columbus,US,40.00747,-82.865154,Holiday Inn Express and Suites Gahanna/columbus Airport E,43230,OH,2016-08-19T00:00:00Z,2016-11-04T00:35:23Z,,,3.0,"Hotel was fine. Clean, convenient and included breakfast.",Great place... Great staff,Carlisle,Gle,PA
